Date,AAPL,AMZN,GDX,GLD,GS,INTC,MSFT,SPY
2015-02-23,33.25,380.1400146484375,20.540000915527344,115.43000030517578,190.30999755859375,33.7599983215332,44.150001525878906,211.2100067138672
2015-02-24,33.04249954223633,378.5899963378906,20.420000076293945,115.26000213623047,192.22000122070312,34.40999984741211,44.09000015258789,211.80999755859375
2015-02-25,32.1974983215332,385.3699951171875,20.790000915527344,115.69999694824219,191.72000122070312,33.95000076293945,43.9900016784668,211.6300048828125
2015-02-26,32.60499954223633,384.79998779296875,20.959999084472656,116.06999969482422,192.1999969482422,33.650001525878906,44.060001373291016,211.3800048828125
2015-02-27,32.1150016784668,380.1600036621094,21.280000686645508,116.16000366210938,189.7899932861328,33.25,43.849998474121094,210.66000366210938
2015-03-02,32.272499084472656,385.6600036621094,20.760000228881836,115.68000030517578,191.7899932861328,34.060001373291016,43.880001068115234,211.99000549316406
2015-03-03,32.34000015258789,384.6099853515625,20.3799991607666,115.47000122070312,191.27000427246094,34.099998474121094,43.279998779296875,211.1199951171875
2015-03-04,32.1349983215332,382.7200012207031,20.040000915527344,115.11000061035156,189.6699981689453,34.119998931884766,43.060001373291016,210.22999572753906
2015-03-05,31.602500915527344,387.8299865722656,20.079999923706055,115.0,190.0800018310547,33.72999954223633,43.11000061035156,210.4600067138672
2015-03-06,31.649999618530273,380.0899963378906,18.579999923706055,111.86000061035156,186.91000366210938,33.189998626708984,42.36000061035156,207.5
2015-03-09,31.78499984741211,378.55999755859375,17.90999984741211,111.97000122070312,187.92999267578125,32.720001220703125,42.849998474121094,208.36000061035156
2015-03-10,31.127500534057617,369.510009765625,17.670000076293945,111.41999816894531,182.7100067138672,31.700000762939453,42.029998779296875,204.97999572753906
2015-03-11,30.559999465942383,366.3699951171875,18.200000762939453,110.75,184.17999267578125,32.33000183105469,41.97999954223633,204.5
2015-03-12,31.112499237060547,374.239990234375,18.06999969482422,110.72000122070312,189.9499969482422,30.799999237060547,41.02000045776367,207.10000610351562
2015-03-13,30.897499084472656,370.5799865722656,18.06999969482422,110.87999725341797,189.33999633789062,30.93000030517578,41.380001068115234,205.8300018310547
2015-03-16,31.237499237060547,373.3500061035156,18.110000610351562,110.80999755859375,191.89999389648438,30.829999923706055,41.560001373291016,208.5800018310547
2015-03-17,31.760000228881836,371.9200134277344,17.93000030517578,110.20999908447266,190.57000732421875,30.59000015258789,41.70000076293945,207.9600067138672
2015-03-18,32.11750030517578,375.1400146484375,18.84000015258789,112.37000274658203,192.32000732421875,30.889999389648438,42.5,210.4600067138672
2015-03-19,31.875,373.239990234375,18.709999084472656,112.29000091552734,189.97000122070312,30.739999771118164,42.290000915527344,209.5
2015-03-20,31.475000381469727,378.489990234375,19.329999923706055,113.56999969482422,193.1300048828125,31.309999465942383,42.880001068115234,210.41000366210938
2015-03-23,31.802499771118164,375.1099853515625,19.75,114.29000091552734,191.9600067138672,31.200000762939453,42.86000061035156,210.0
2015-03-24,31.672500610351562,374.0899963378906,19.639999389648438,114.56999969482422,191.27999877929688,30.790000915527344,42.900001525878906,208.82000732421875
2015-03-25,30.844999313354492,370.9599914550781,19.360000610351562,114.7300033569336,187.35000610351562,29.889999389648438,41.459999084472656,205.75999450683594
2015-03-26,31.059999465942383,367.3500061035156,19.06999969482422,115.4800033569336,187.24000549316406,30.079999923706055,41.209999084472656,205.27000427246094
2015-03-27,30.8125,370.55999755859375,18.84000015258789,115.05999755859375,188.05999755859375,32.0,40.970001220703125,205.74000549316406
2015-03-30,31.592500686645508,374.5899963378906,18.469999313354492,113.75,191.02000427246094,31.459999084472656,40.959999084472656,208.25
2015-03-31,31.107500076293945,372.1000061035156,18.239999771118164,113.66000366210938,187.97000122070312,31.270000457763672,40.65999984741211,206.42999267578125
2015-04-01,31.0625,370.260009765625,19.209999084472656,115.5999984741211,192.22999572753906,30.809999465942383,40.720001220703125,205.6999969482422
2015-04-02,31.329999923706055,372.25,18.989999771118164,115.27999877929688,191.5500030517578,30.809999465942383,40.290000915527344,206.44000244140625
2015-04-06,31.837499618530273,377.0400085449219,19.700000762939453,116.69000244140625,192.0500030517578,31.040000915527344,41.54999923706055,207.8300018310547
2015-04-07,31.502500534057617,374.4100036621094,19.190000534057617,116.11000061035156,192.38999938964844,31.260000228881836,41.529998779296875,207.27999877929688
2015-04-08,31.399999618530273,381.20001220703125,19.09000015258789,115.47000122070312,192.55999755859375,31.309999465942383,41.41999816894531,207.97999572753906
2015-04-09,31.639999389648438,383.5400085449219,18.90999984741211,114.66999816894531,194.88999938964844,31.239999771118164,41.47999954223633,208.89999389648438
2015-04-10,31.774999618530273,382.6499938964844,19.450000762939453,115.97000122070312,195.63999938964844,31.93000030517578,41.720001220703125,210.0399932861328
2015-04-13,31.712499618530273,382.3599853515625,19.260000228881836,115.13999938964844,195.5800018310547,31.729999542236328,41.7599983215332,209.08999633789062
2015-04-14,31.575000762939453,385.1099853515625,19.40999984741211,114.44000244140625,197.72000122070312,31.489999771118164,41.650001525878906,209.49000549316406
2015-04-15,31.69499969482422,383.45001220703125,19.979999542236328,115.43000030517578,201.10000610351562,32.83000183105469,42.2599983215332,210.42999267578125
2015-04-16,31.542499542236328,386.0400085449219,19.739999771118164,115.02999877929688,200.2100067138672,32.869998931884766,42.15999984741211,210.3699951171875
2015-04-17,31.1875,375.55999755859375,19.719999313354492,115.5999984741211,197.35000610351562,32.470001220703125,41.619998931884766,207.9499969482422
2015-04-20,31.899999618530273,389.510009765625,19.829999923706055,114.72000122070312,198.10000610351562,32.72999954223633,42.90999984741211,209.85000610351562
2015-04-21,31.727500915527344,391.17999267578125,19.969999313354492,115.37999725341797,196.83999633789062,32.43000030517578,42.63999938964844,209.60000610351562
2015-04-22,32.154998779296875,389.79998779296875,19.309999465942383,113.83000183105469,198.32000732421875,32.70000076293945,42.9900016784668,210.6300048828125
2015-04-23,32.41749954223633,389.989990234375,19.780000686645508,114.66000366210938,199.30999755859375,32.349998474121094,43.34000015258789,211.16000366210938
2015-04-24,32.56999969482422,445.1000061035156,19.360000610351562,113.05000305175781,197.99000549316406,32.08000183105469,47.869998931884766,211.64999389648438
2015-04-27,33.162498474121094,438.55999755859375,19.760000228881836,115.33000183105469,196.52000427246094,32.5,48.029998779296875,210.77000427246094
2015-04-28,32.63999938964844,429.30999755859375,20.530000686645508,116.33000183105469,197.49000549316406,33.02000045776367,49.15999984741211,211.44000244140625
2015-04-29,32.15999984741211,429.3699951171875,20.719999313354492,115.51000213623047,198.55999755859375,32.88999938964844,49.060001373291016,210.57000732421875
2015-04-30,31.287500381469727,421.7799987792969,20.110000610351562,113.47000122070312,196.4199981689453,32.54999923706055,48.63999938964844,208.4600067138672
2015-05-01,32.23749923706055,422.8699951171875,20.270000457763672,113.08000183105469,197.52999877929688,33.41999816894531,48.65999984741211,210.72000122070312
2015-05-04,32.17499923706055,423.0400085449219,20.40999984741211,114.0999984741211,199.3000030517578,33.43000030517578,48.2400016784668,211.32000732421875
2015-05-05,31.450000762939453,421.19000244140625,20.219999313354492,114.41999816894531,197.2899932861328,32.63999938964844,47.599998474121094,208.89999389648438
2015-05-06,31.252500534057617,419.1000061035156,19.709999084472656,114.36000061035156,196.25,32.220001220703125,46.279998779296875,208.0399932861328
2015-05-07,31.315000534057617,426.8800048828125,19.829999923706055,113.41999816894531,197.38999938964844,32.2400016784668,46.70000076293945,208.8699951171875
2015-05-08,31.905000686645508,433.69000244140625,19.969999313354492,113.97000122070312,200.5,32.79999923706055,47.75,211.6199951171875
2015-05-11,31.579999923706055,432.8500061035156,20.020000457763672,113.52999877929688,201.72999572753906,32.689998626708984,47.369998931884766,210.61000061035156
2015-05-12,31.467500686645508,431.0199890136719,20.290000915527344,114.5,200.52999877929688,32.25,47.349998474121094,209.97999572753906
2015-05-13,31.502500534057617,426.8699951171875,20.780000686645508,116.55000305175781,201.42999267578125,32.63999938964844,47.630001068115234,210.02000427246094
2015-05-14,32.23749923706055,432.2799987792969,20.81999969482422,117.18000030517578,202.6199951171875,32.970001220703125,48.720001220703125,212.2100067138672
2015-05-15,32.192501068115234,426.0,20.719999313354492,117.52999877929688,202.97000122070312,32.9900016784668,48.29999923706055,212.44000244140625
2015-05-18,32.54750061035156,425.239990234375,20.75,117.5199966430664,204.66000366210938,33.40999984741211,48.0099983215332,213.10000610351562
2015-05-19,32.51750183105469,421.7099914550781,20.0,115.88999938964844,205.39999389648438,33.150001525878906,47.58000183105469,213.02999877929688
2015-05-20,32.51499938964844,423.8599853515625,20.079999923706055,116.08000183105469,205.0800018310547,33.369998931884766,47.58000183105469,212.8800048828125
2015-05-21,32.84749984741211,431.6300048828125,19.940000534057617,115.69000244140625,204.9499969482422,33.54999923706055,47.41999816894531,213.5
2015-05-22,33.1349983215332,427.6300048828125,19.829999923706055,115.5999984741211,207.8000030517578,33.45000076293945,46.900001525878906,212.99000549316406
2015-05-26,32.404998779296875,425.4700012207031,19.25,113.91000366210938,206.3800048828125,33.099998474121094,46.59000015258789,210.6999969482422
2015-05-27,33.0099983215332,431.4200134277344,19.440000534057617,113.88999938964844,209.05999755859375,33.709999084472656,47.61000061035156,212.6999969482422
2015-05-28,32.94499969482422,426.57000732421875,19.600000381469727,114.0199966430664,208.47999572753906,34.0099983215332,47.45000076293945,212.4600067138672
2015-05-29,32.56999969482422,429.2300109863281,19.579999923706055,114.0999984741211,206.19000244140625,34.459999084472656,46.86000061035156,211.13999938964844
2015-06-01,32.6349983215332,430.9200134277344,19.489999771118164,114.0,207.80999755859375,33.90999984741211,47.22999954223633,211.57000732421875
2015-06-02,32.4900016784668,430.989990234375,19.780000686645508,114.45999908447266,206.42999267578125,33.27000045776367,46.91999816894531,211.36000061035156
2015-06-03,32.529998779296875,436.5899963378906,19.40999984741211,113.63999938964844,208.2899932861328,32.72999954223633,46.849998474121094,211.9199981689453
2015-06-04,32.34000015258789,430.7799987792969,19.06999969482422,112.83999633789062,208.8699951171875,32.310001373291016,46.36000061035156,210.1300048828125
2015-06-05,32.162498474121094,426.95001220703125,18.829999923706055,112.23999786376953,210.4499969482422,31.84000015258789,46.13999938964844,209.77000427246094
2015-06-08,31.950000762939453,423.5,19.020000457763672,112.56999969482422,209.7899932861328,31.299999237060547,45.72999954223633,208.47999572753906
2015-06-09,31.854999542236328,425.4800109863281,18.780000686645508,112.81999969482422,209.02000427246094,31.25,45.650001525878906,208.4499969482422
2015-06-10,32.220001220703125,430.7699890136719,18.959999084472656,113.77999877929688,213.1300048828125,31.81999969482422,46.61000061035156,210.9499969482422
2015-06-11,32.147499084472656,432.9700012207031,18.739999771118164,113.26000213623047,213.94000244140625,31.850000381469727,46.439998626708984,211.6300048828125
2015-06-12,31.792499542236328,429.9200134277344,18.549999237060547,113.2300033569336,213.05999755859375,31.31999969482422,45.970001220703125,210.00999450683594
2015-06-15,31.729999542236328,423.6700134277344,18.59000015258789,113.7300033569336,211.75999450683594,31.389999389648438,45.47999954223633,209.11000061035156
2015-06-16,31.899999618530273,427.260009765625,18.329999923706055,113.31999969482422,213.55999755859375,31.639999389648438,45.83000183105469,210.25
2015-06-17,31.825000762939453,427.80999755859375,18.860000610351562,113.8499984741211,212.92999267578125,31.950000762939453,45.970001220703125,210.58999633789062
2015-06-18,31.969999313354492,439.3900146484375,19.100000381469727,115.31999969482422,214.60000610351562,32.380001068115234,46.720001220703125,212.77999877929688
2015-06-19,31.649999618530273,434.9200134277344,18.639999389648438,115.12000274658203,213.19000244140625,32.06999969482422,46.099998474121094,210.80999755859375
2015-06-22,31.90250015258789,436.2900085449219,18.329999923706055,113.63999938964844,216.50999450683594,32.2599983215332,46.22999954223633,211.88999938964844
2015-06-23,31.75749969482422,445.989990234375,18.3799991607666,112.88999938964844,218.39999389648438,32.09000015258789,45.90999984741211,212.0399932861328
2015-06-24,32.02750015258789,440.8399963378906,18.360000610351562,112.58999633789062,214.42999267578125,31.90999984741211,45.63999938964844,210.5
2015-06-25,31.875,440.1000061035156,18.170000076293945,112.44000244140625,212.82000732421875,31.989999771118164,45.650001525878906,209.86000061035156
2015-06-26,31.6875,438.1000061035156,18.09000015258789,112.55999755859375,213.1699981689453,31.020000457763672,45.2599983215332,209.82000732421875
2015-06-29,31.13249969482422,429.8599853515625,17.899999618530273,113.06999969482422,207.64999389648438,30.389999389648438,44.369998931884766,205.4199981689453
2015-06-30,31.357500076293945,434.0899963378906,17.760000228881836,112.37000274658203,208.7899932861328,30.420000076293945,44.150001525878906,205.85000610351562
2015-07-01,31.649999618530273,437.3900146484375,17.280000686645508,111.9800033569336,209.94000244140625,30.18000030517578,44.45000076293945,207.5
2015-07-02,31.610000610351562,437.7099914550781,17.6299991607666,111.76000213623047,209.1999969482422,30.559999465942383,44.400001525878906,207.30999755859375
2015-07-06,31.5,436.0400085449219,17.850000381469727,112.05999755859375,208.0399932861328,30.040000915527344,44.38999938964844,206.72000122070312
2015-07-07,31.422500610351562,436.7200012207031,16.979999542236328,110.76000213623047,208.2100067138672,29.899999618530273,44.29999923706055,208.02000427246094
2015-07-08,30.642499923706055,429.70001220703125,16.860000610351562,111.08999633789062,204.05999755859375,29.5,44.2400016784668,204.52999877929688
2015-07-09,30.017499923706055,434.3900146484375,16.93000030517578,111.36000061035156,204.80999755859375,28.93000030517578,44.52000045776367,204.89999389648438
2015-07-10,30.81999969482422,443.510009765625,16.75,111.48999786376953,207.19000244140625,29.170000076293945,44.61000061035156,207.47999572753906
2015-07-13,31.415000915527344,455.57000732421875,16.799999237060547,110.98999786376953,210.1199951171875,29.729999542236328,45.540000915527344,209.77000427246094
2015-07-14,31.40250015258789,465.57000732421875,16.690000534057617,110.73999786376953,212.16000366210938,29.649999618530273,45.619998931884766,210.67999267578125
2015-07-15,31.704999923706055,461.19000244140625,16.309999465942383,110.16000366210938,212.9600067138672,29.690000534057617,45.7599983215332,210.61000061035156
2015-07-16,32.127498626708984,475.4800109863281,16.149999618530273,109.76000213623047,211.17999267578125,29.899999618530273,46.65999984741211,212.3000030517578
2015-07-17,32.404998779296875,483.010009765625,15.420000076293945,108.6500015258789,212.4600067138672,29.469999313354492,46.619998931884766,212.47999572753906
2015-07-20,33.01750183105469,488.1000061035156,13.760000228881836,105.69999694824219,212.38999938964844,29.100000381469727,46.91999816894531,212.58999633789062
2015-07-21,32.6875,488.0,14.119999885559082,105.37000274658203,211.5,28.719999313354492,47.279998779296875,211.75
2015-07-22,31.30500030517578,488.2699890136719,14.079999923706055,104.80000305175781,213.25,28.610000610351562,45.540000915527344,211.3699951171875
2015-07-23,31.290000915527344,482.17999267578125,13.619999885559082,104.33000183105469,211.0500030517578,28.600000381469727,46.11000061035156,210.17999267578125
2015-07-24,31.125,529.4199829101562,14.079999923706055,105.3499984741211,207.35000610351562,28.059999465942383,45.939998626708984,208.0
2015-07-27,30.6924991607666,531.4099731445312,13.569999694824219,104.86000061035156,205.02000427246094,28.350000381469727,45.349998474121094,206.7899932861328
2015-07-28,30.844999313354492,526.030029296875,13.6899995803833,105.0199966430664,206.24000549316406,28.959999084472656,45.34000015258789,209.3300018310547
2015-07-29,30.747499465942383,529.0,13.970000267028809,105.16999816894531,206.83999633789062,29.010000228881836,46.290000915527344,210.77000427246094
2015-07-30,30.592500686645508,536.760009765625,13.460000038146973,104.2699966430664,207.1999969482422,28.90999984741211,46.880001068115234,210.82000732421875
2015-07-31,30.325000762939453,536.1500244140625,13.75,104.93000030517578,205.07000732421875,28.950000762939453,46.70000076293945,210.5
2015-08-03,29.610000610351562,535.030029296875,13.270000457763672,104.0999984741211,204.69000244140625,29.049999237060547,46.810001373291016,209.7899932861328
2015-08-04,28.65999984741211,531.9000244140625,13.289999961853027,104.30999755859375,205.1699981689453,29.1299991607666,47.540000915527344,209.3800048828125
2015-08-05,28.850000381469727,537.010009765625,13.09000015258789,103.93000030517578,205.6999969482422,29.1200008392334,47.58000183105469,210.07000732421875
2015-08-06,28.782499313354492,529.4600219726562,13.369999885559082,104.38999938964844,205.08999633789062,29.010000228881836,46.619998931884766,208.35000610351562
2015-08-07,28.8799991607666,522.6199951171875,13.399999618530273,104.6500015258789,203.44000244140625,28.8799991607666,46.7400016784668,207.9499969482422
2015-08-10,29.93000030517578,524.0,14.289999961853027,105.72000122070312,205.97000122070312,29.639999389648438,47.33000183105469,210.57000732421875
2015-08-11,28.372499465942383,527.4600219726562,14.520000457763672,106.26000213623047,201.6999969482422,28.969999313354492,46.40999984741211,208.6699981689453
2015-08-12,28.809999465942383,525.9099731445312,15.520000457763672,107.75,201.1300048828125,29.459999084472656,46.7400016784668,208.9199981689453
2015-08-13,28.787500381469727,529.6599731445312,14.640000343322754,106.86000061035156,200.74000549316406,28.8700008392334,46.72999954223633,208.66000366210938
2015-08-14,28.989999771118164,531.52001953125,14.489999771118164,106.8499984741211,202.02000427246094,29.020000457763672,47.0,209.4199981689453
2015-08-17,29.290000915527344,535.219970703125,15.039999961853027,107.12999725341797,202.57000732421875,29.079999923706055,47.31999969482422,210.58999633789062
2015-08-18,29.125,535.02001953125,14.770000457763672,107.11000061035156,201.17999267578125,28.90999984741211,47.27000045776367,209.97999572753906
2015-08-19,28.752500534057617,532.9199829101562,15.199999809265137,108.55000305175781,200.9499969482422,28.360000610351562,46.61000061035156,208.32000732421875
2015-08-20,28.162500381469727,515.780029296875,15.819999694824219,110.44000244140625,196.75,27.530000686645508,45.65999984741211,203.97000122070312
2015-08-21,26.440000534057617,494.4700012207031,15.390000343322754,111.12999725341797,187.74000549316406,26.559999465942383,43.06999969482422,197.8300018310547
2015-08-24,25.780000686645508,463.3699951171875,14.130000114440918,110.52999877929688,179.4600067138672,26.25,41.68000030517578,189.5
2015-08-25,25.934999465942383,466.3699951171875,13.670000076293945,109.16000366210938,178.22000122070312,25.8700008392334,40.470001220703125,187.27000427246094
2015-08-26,27.422500610351562,500.7699890136719,13.039999961853027,107.66999816894531,184.39999389648438,27.299999237060547,42.709999084472656,194.4600067138672
2015-08-27,28.229999542236328,518.3699951171875,13.789999961853027,107.7300033569336,189.2100067138672,27.719999313354492,43.900001525878906,199.27000427246094
2015-08-28,28.322500228881836,518.010009765625,14.25,108.69999694824219,187.75,28.420000076293945,43.93000030517578,199.27999877929688
2015-08-31,28.190000534057617,512.8900146484375,14.109999656677246,108.81999969482422,188.60000610351562,28.540000915527344,43.52000045776367,197.6699981689453
2015-09-01,26.93000030517578,496.5400085449219,13.670000076293945,109.19999694824219,182.1199951171875,27.81999969482422,41.81999969482422,191.77000427246094
2015-09-02,28.084999084472656,510.54998779296875,13.630000114440918,108.62000274658203,184.50999450683594,28.600000381469727,43.36000061035156,195.41000366210938
2015-09-03,27.592500686645508,504.7200012207031,13.380000114440918,107.83999633789062,185.05999755859375,29.079999923706055,43.5,195.5500030517578
2015-09-04,27.3174991607666,499.0,13.390000343322754,107.48999786376953,180.3800048828125,28.520000457763672,42.61000061035156,192.58999633789062
2015-09-08,28.077499389648438,517.5399780273438,13.550000190734863,107.5199966430664,185.8800048828125,29.5,43.88999938964844,197.42999267578125
2015-09-09,27.537500381469727,516.8900146484375,13.130000114440918,106.12999725341797,185.67999267578125,29.239999771118164,43.06999969482422,194.7899932861328
2015-09-10,28.142499923706055,522.239990234375,13.119999885559082,106.37999725341797,185.91000366210938,29.270000457763672,43.290000915527344,195.85000610351562
2015-09-11,28.552499771118164,529.4400024414062,13.210000038146973,106.16000366210938,185.27000427246094,29.469999313354492,43.47999954223633,196.74000549316406
2015-09-14,28.827499389648438,521.3800048828125,13.069999694824219,106.22000122070312,183.94000244140625,29.389999389648438,43.040000915527344,196.00999450683594
2015-09-15,29.06999969482422,522.3699951171875,13.109999656677246,105.9000015258789,187.4499969482422,29.729999542236328,43.97999954223633,198.4600067138672
2015-09-16,29.102500915527344,527.3900146484375,13.890000343322754,107.30999755859375,188.63999938964844,29.770000457763672,44.29999923706055,200.17999267578125
2015-09-17,28.479999542236328,538.8699951171875,14.270000457763672,108.41000366210938,186.4499969482422,29.709999084472656,44.25,199.72999572753906
2015-09-18,28.362499237060547,540.260009765625,14.479999542236328,109.20999908447266,180.94000244140625,29.020000457763672,43.47999954223633,195.4499969482422
2015-09-21,28.802499771118164,548.3900146484375,14.0,108.52999877929688,183.35000610351562,29.15999984741211,44.11000061035156,196.4600067138672
2015-09-22,28.350000381469727,538.4000244140625,13.359999656677246,107.79000091552734,179.72000122070312,28.670000076293945,43.900001525878906,193.91000366210938
2015-09-23,28.579999923706055,536.0700073242188,13.260000228881836,108.22000122070312,179.41000366210938,28.739999771118164,43.869998931884766,193.60000610351562
2015-09-24,28.75,533.75,14.220000267028809,110.48999786376953,176.91000366210938,28.479999542236328,43.90999984741211,192.89999389648438
2015-09-25,28.677499771118164,524.25,13.979999542236328,109.80999755859375,179.8300018310547,28.809999465942383,43.939998626708984,192.85000610351562
2015-09-28,28.110000610351562,504.05999755859375,13.319999694824219,108.41999816894531,173.02000427246094,28.760000228881836,43.290000915527344,188.00999450683594
2015-09-29,27.264999389648438,496.07000732421875,13.40999984741211,107.9800033569336,171.86000061035156,29.239999771118164,43.439998626708984,188.1199951171875
2015-09-30,27.575000762939453,511.8900146484375,13.739999771118164,106.86000061035156,173.75999450683594,30.139999389648438,44.2599983215332,191.6300048828125
2015-10-01,27.395000457763672,520.719970703125,13.40999984741211,106.7300033569336,176.02000427246094,30.0,44.61000061035156,192.1300048828125
2015-10-02,27.594999313354492,532.5399780273438,14.489999771118164,108.98999786376953,177.00999450683594,30.510000228881836,45.56999969482422,195.0
2015-10-05,27.69499969482422,543.6799926757812,15.119999885559082,108.7699966430664,180.6999969482422,31.209999084472656,46.630001068115234,198.47000122070312
2015-10-06,27.827499389648438,537.47998046875,15.680000305175781,109.86000061035156,180.32000732421875,31.739999771118164,46.75,197.7899932861328
2015-10-07,27.69499969482422,541.9400024414062,15.609999656677246,109.69999694824219,182.22999572753906,32.31999969482422,46.79999923706055,199.41000366210938
2015-10-08,27.375,533.1599731445312,15.40999984741211,109.13999938964844,181.07000732421875,32.52000045776367,47.45000076293945,201.2100067138672
2015-10-09,28.030000686645508,539.7999877929688,16.260000228881836,110.87000274658203,179.19000244140625,32.13999938964844,47.11000061035156,201.3300018310547
2015-10-12,27.899999618530273,550.1900024414062,15.779999732971191,111.30999755859375,180.22999572753906,32.209999084472656,47.0,201.52000427246094
2015-10-13,27.947500228881836,548.9000244140625,15.869999885559082,111.86000061035156,180.97000122070312,32.040000915527344,46.88999938964844,200.25
2015-10-14,27.552499771118164,544.8300170898438,16.899999618530273,113.80999755859375,179.50999450683594,32.79999923706055,46.68000030517578,199.2899932861328
2015-10-15,27.96500015258789,562.4400024414062,16.889999389648438,113.29000091552734,184.9600067138672,32.75,47.0099983215332,202.35000610351562
2015-10-16,27.760000228881836,570.760009765625,16.389999389648438,112.48999786376953,185.17999267578125,33.040000915527344,47.5099983215332,203.27000427246094
2015-10-19,27.9325008392334,573.1500244140625,15.699999809265137,112.0199966430664,185.74000549316406,33.59000015258789,47.619998931884766,203.3699951171875
